from	to	weight
CCT7	RPL12	1
CCT6A	RPL12	1
RPL12	RPL37A	1
RPL12	RPL35A	1
RUVBL1	RPL12	1
RPL12	EIF3A	1
RPL12	EFTUD2	1
EIF4A3	RPL12	1
RPL12	RPL10A	1
RPL12	NHP2L1	1
RPL12	RPL5	1
PPP2R1A	RPL12	1
RPL12	NPSR1	1
RPL12	RPS20	1
RPL12	RPLP0	1
RPL12	RPL14	1
RPL12	RPS8	1
EEF2	RPL12	1
RPL12	RPL18	1
RPL19	RPL12	1
RPL12	NACA	1
KPNB1	RPL12	1
EIF5B	RPL12	1
GAR1	RPL12	1
RPL37	RPL12	1
PSMA2	RPL12	1
RPL12	RPS19	1
RPL12	RPS5	1
RPS11	RPL12	1
POLR2D	HOXB1	1
POLR2I	HOXB1	1
HIST1H2BA	HOXB1	1
HOXB1	POLR2F	1
RTP2	OR2T5	1
RTP1	OR2T5	1
RTP2	OR2T1	1
RTP1	OR2T1	1
RTP2	OR2T4	1
RTP1	OR2T4	1
RTP2	OR2AK2	1
RTP1	OR2AK2	1
RTP2	OR2C3	1
RTP1	OR2C3	1
RPS3	HEATR1	1
HEATR1	EXOSC10	1
WDR12	HEATR1	1
DDX49	HEATR1	1
HEATR1	PSMB3	1
PRPF31	HEATR1	1
HEATR1	RPS24	1
RPS27A	HEATR1	1
RPS15A	HEATR1	1
HEATR1	RPS6	1
HEATR1	RPS13	1
RPS9	HEATR1	1
HEATR1	GNL3	1
HEATR1	DDX51	1
HEATR1	NHP2L1	1
HEATR1	FTSJ3	1
HEATR1	RPS20	1
HEATR1	RPS8	1
DDX18	HEATR1	1
GAR1	HEATR1	1
SDAD1	HEATR1	1
BRIX1	HEATR1	1
PSMA2	HEATR1	1
HEATR1	RPS19	1
HEATR1	RPS5	1
RPS11	HEATR1	1
TCP10L2	GPR31	1
TAS2R42	GPR31	1
TAS2R7	GPR31	1
GPR31	PDYN	1
HTR1A	GPR31	1
GPR31	GRM4	1
HRH3	GPR31	1
GALR3	GPR31	1
GPR31	TAS1R2	1
TCP10L2	GPR31	1
GPR31	TAS2R13	1
GPR31	TAS2R40	1
SSTR4	GPR31	1
TAS2R9	GPR31	1
GPR31	NMS	1
INSL5	GPR31	1
MTNR1B	GPR31	1
TAS2R16	GPR31	1
GPR31	TAS2R41	1
GPR31	TAS2R50	1
TAS2R8	GPR31	1
GALR1	GPR31	1
RXFP3	GPR31	1
GRM6	GPR31	1
CCL1	GPR31	1
GPR31	DRD3	1
HTR5A	GPR31	1
GPR31	TAS2R43	1
GPR31	TAS2R39	1
GPR31	TAS2R46	1
TAS2R60	GPR31	1
GPR31	TAS2R1	1
CNGB3	RD3	1
CRX	RD3	1
RD3	AIPL1	1
RPE65	RD3	1
SLC2A2	F13B	1
APOA4	F13B	1
C8A	F13B	1
F13B	MBL2	1
HNRNPM	SF3B5	1
PRPF3	SF3B5	1
SF3B5	SRSF3	1
SF3B5	PRPF8	1
PRPF19	SF3B5	1
SF3B5	ERH	1
SF3B4	SF3B5	1
SF3B3	SF3B5	1
SF3B2	SF3B5	1
SF3B5	PSMB3	1
SF3B5	DDX46	1
U2AF2	SF3B5	1
POLR2D	SF3B5	1
NUDT21	SF3B5	1
PHF5A	SF3B5	1
SF3B5	ALYREF	1
PRPF31	SF3B5	1
SF3B5	TFIP11	1
SF3B5	LSM4	1
SF3B5	RBM17	1
SF3B5	CDC5L	1
PAPOLA	SF3B5	1
USP39	SF3B5	1
SF3B5	EFTUD2	1
POLR2I	SF3B5	1
SF3B5	CDC40	1
EIF4A3	SF3B5	1
SF3B5	LSM6	1
SF3B5	NHP2L1	1
SF3B5	POLR2F	1
SNRNP200	SF3B5	1
AQR	SF3B5	1
NEDD8	SF3B5	1
SNRNP27	SF3B5	1
SF3A2	SF3B5	1
EEF2	SF3B5	1
SNRPD1	SF3B5	1
HNRNPU	SF3B5	1
XAB2	SF3B5	1
SF3A1	SF3B5	1
PRPF38A	SF3B5	1
SRSF1	SF3B5	1
PABPN1	SF3B5	1
RHO	GPR52	1
OLIG3	NKX2-2	1
TAAR6	TAAR2	1
TSHB	TAAR2	1
GPR45	TAAR2	1
RXFP2	TAAR2	1
IAPP	TAAR2	1
TAAR8	TAAR2	1
TAAR2	GCG	1
HTR6	TAAR2	1
MC2R	TAAR2	1
TAAR2	NPSR1	1
MC3R	TAAR2	1
MC5R	TAAR2	1
GPR32	TAAR2	1
TAAR5	TAAR2	1
CCT3	PFDN2	1
RPLP2	PFDN2	1
PSMA3	PFDN2	1
PFDN2	CCT4	1
CCT8	PFDN2	1
PSMA6	PFDN2	1
CCT7	PFDN2	1
CCT6A	PFDN2	1
PFDN2	PSMA1	1
RUVBL1	PFDN2	1
PFDN2	RPS20	1
TIMM10	PFDN2	1
PSMA2	PFDN2	1
COPA	SRSF3	1
SF3B3	COPA	1
KIF2B	COPA	1
NAPG	COPA	1
COPA	DDX46	1
COPA	DYNC1I2	1
COPA	INS	1
DYNC1H1	COPA	1
VSX2	COPA	1
COPB1	COPA	1
COPA	XPO1	1
COPA	CDC5L	1
ARCN1	COPA	1
COPA	CLTC	1
NAPA	COPA	1
COPA	COPZ1	1
RTP2	OR6K6	1
RTP1	OR6K6	1
RTP2	OR10X1	1
RTP1	OR10X1	1
RTP2	OR10R2	1
RTP1	OR10R2	1
INSRR	INS	1
S100A7A	FLG2	1
SPRR4	S100A7A	1
LOR	FLG2	1
SPRR4	LOR	1
DSG4	LOR	1
RPTN	LOR	1
SPRR4	TCHHL1	1
SF3B5	CDC40	1
HNRNPM	CDC40	1
PRPF3	CDC40	1
CDC40	SRSF3	1
CDC40	PRPF8	1
PRPF19	CDC40	1
SF3B4	CDC40	1
SF3B3	CDC40	1
NUP54	CDC40	1
SF3B2	CDC40	1
CDC40	DDX46	1
CDC40	NXF1	1
U2AF2	CDC40	1
POLR2D	CDC40	1
NUDT21	CDC40	1
PHF5A	CDC40	1
CDC40	ALYREF	1
PRPF31	CDC40	1
CDC40	TFIP11	1
NUP93	CDC40	1
CDC40	LSM4	1
CDC40	RBM17	1
CDC40	CDC5L	1
PAPOLA	CDC40	1
USP39	CDC40	1
CDC40	EFTUD2	1
POLR2I	CDC40	1
EIF4A3	CDC40	1
CDC40	LSM6	1
NUP133	CDC40	1
CDC40	NHP2L1	1
NUP205	CDC40	1
CDC40	POLR2F	1
SNRNP200	CDC40	1
AQR	CDC40	1
SNRNP27	CDC40	1
SF3A2	CDC40	1
SNRPD1	CDC40	1
HNRNPU	CDC40	1
XAB2	CDC40	1
SF3A1	CDC40	1
GAR1	CDC40	1
PRPF38A	CDC40	1
SRSF1	CDC40	1
CDC40	PRPF18	1
PABPN1	CDC40	1
OTX2	NR2E1	1
CHD4	NR2E1	1
RPLP2	EIF3A	1
RPS3	EIF3A	1
ETF1	EIF3A	1
RPL7	EIF3A	1
EIF3G	EIF3A	1
EIF3A	RPL11	1
RPL3	EIF3A	1
EIF3A	RPL27	1
EIF3A	RPL7A	1
EIF3A	EIF3F	1
EIF3B	EIF3A	1
EIF3A	RPL31	1
EIF3A	RPL24	1
PSMD7	EIF3A	1
RPL4	EIF3A	1
EIF3A	RPL30	1
EIF3A	RPS24	1
RPS27A	EIF3A	1
RPL35	EIF3A	1
RPS15A	EIF3A	1
EIF3A	RPS6	1
EIF3D	EIF3A	1
EIF3A	RPS13	1
EIF3A	RPL36	1
RPL38	EIF3A	1
RPS9	EIF3A	1
EIF3A	RPL37A	1
EIF3A	RPL35A	1
EIF3A	RPL10A	1
EIF3A	RPL5	1
EIF3A	RPS20	1
EIF3A	RPLP0	1
EIF3A	RPL14	1
RPL12	EIF3A	1
EIF3A	RPS8	1
EEF2	EIF3A	1
EIF3A	RPL18	1
RPL19	EIF3A	1
EIF5B	EIF3A	1
RPL37	EIF3A	1
EIF3A	RPS19	1
EIF3A	RPS5	1
RPS11	EIF3A	1
SIX6	VAX1	1
PRDM13	TLX1	1
PRDM13	PTF1A	1
CELA3A	PNLIP	1
PNLIP	PNLIPRP1	1
MOGAT3	PNLIP	1
PNLIP	INS	1
CTRB1	PNLIP	1
ADAM2	ADAM30	1
ADAM20	ADAM30	1
ADAM30	ZP4	1
ADAM30	DEFB126	1
ADAM30	ZP2	1
ARGFX	LBX1	1
LHX5	LBX1	1
LBX1	DPRX	1
TPRX1	LBX1	1
PRDM13	TLX1	1
RPLP2	RPL5	1
RPN2	RPL5	1
RPS3	RPL5	1
PSMA3	RPL5	1
ETF1	RPL5	1
RPL5	PSMC2	1
RPL7	RPL5	1
EIF3G	RPL5	1
RPL5	RPL11	1
RPL5	CCT4	1
RPL5	EXOSC10	1
WDR12	RPL5	1
RPL3	RPL5	1
RPL5	RPL27	1
WDR61	RPL5	1
CCT8	RPL5	1
RPL5	RPL7A	1
RPL5	EIF3F	1
EIF3B	RPL5	1
RPL5	RPL31	1
RPL5	RPL24	1
PSMC4	RPL5	1
RPL4	RPL5	1
RPL5	RPL30	1
RPL5	RAN	1
RPL5	RPS24	1
RPS27A	RPL5	1
RPL35	RPL5	1
RPS15A	RPL5	1
RPL5	RPS6	1
EIF3D	RPL5	1
RPL5	RPS13	1
RPL5	RPL36	1
QARS	RPL5	1
RPL38	RPL5	1
RPS9	RPL5	1
RPL5	GNL3	1
CCT7	RPL5	1
RPL5	RPL37A	1
RPL5	RPL35A	1
EIF3A	RPL5	1
RPL5	EFTUD2	1
EIF4A3	RPL5	1
RPL5	RPL10A	1
RPL5	NHP2L1	1
PPP2R1A	RPL5	1
PSMC1	RPL5	1
RPL5	NPSR1	1
NEDD8	RPL5	1
RPL5	RPS20	1
RPL5	RPLP0	1
RPL5	RPL14	1
RPL12	RPL5	1
RPL5	RPS8	1
EEF2	RPL5	1
RPL5	RPL18	1
RPL19	RPL5	1
RPL5	NACA	1
KPNB1	RPL5	1
EIF5B	RPL5	1
RPL37	RPL5	1
SDAD1	RPL5	1
RPL5	RPS19	1
RPL5	RPS5	1
RPS11	RPL5	1
KHDC3L	NLRP5	1
GSTA5	CYP2C19	1
GSTA5	GPX5	1
GPX6	GSTA5	1
CYP2A13	GSTA5	1
GSTA5	ADH7	1
HTR5A	OPALIN	1
RHO	OPN5	1
C8A	C8B	1
WDR61	SPO11	1
SMC3	SPO11	1
RPA1	SPO11	1
HIST1H2BA	SPO11	1
SPO11	RPA2	1
SLCO1B1	CYP2C19	1
CYP2C19	PLA2G4E	1
CYP2C19	PLA2G2F	1
GSTA5	CYP2C19	1
CYP2C19	PLA2G2E	1
HNRNPM	CDC5L	1
RPS3	CDC5L	1
CDC5L	PSMC2	1
CDC5L	PRPF8	1
SF3B4	CDC5L	1
CDC5L	EXOSC10	1
PSMD11	CDC5L	1
SF3B2	CDC5L	1
CDC5L	DDX46	1
CCT8	CDC5L	1
CDC5L	RPL31	1
SMC3	CDC5L	1
PHF5A	CDC5L	1
CSE1L	CDC5L	1
PRPF31	CDC5L	1
PSMC4	CDC5L	1
COPA	CDC5L	1
SUPV3L1	CDC5L	1
COPB1	CDC5L	1
CCT7	CDC5L	1
CCT6A	CDC5L	1
RPA1	CDC5L	1
SFPQ	CDC5L	1
PAPOLA	CDC5L	1
CDC5L	DDX4	1
USP39	CDC5L	1
CDC5L	EFTUD2	1
RNF113B	CDC5L	1
EIF4A3	CDC5L	1
CDC5L	LSM6	1
SNRNP200	CDC5L	1
CDC5L	RPLP0	1
SF3A2	CDC5L	1
XAB2	CDC5L	1
SF3A1	CDC5L	1
EIF5B	CDC5L	1
SRSF1	CDC5L	1
CDC5L	PRPF18	1
CCT3	CDC5L	1
SF3B5	CDC5L	1
CDC5L	TUBGCP2	1
PRPF3	CDC5L	1
ETF1	CDC5L	1
CDC5L	SRSF3	1
PRPF19	CDC5L	1
EIF3G	CDC5L	1
CDC5L	CCT4	1
SF3B3	CDC5L	1
PSMD1	CDC5L	1
U2AF2	CDC5L	1
POLR2D	CDC5L	1
NUDT21	CDC5L	1
CDC5L	DNM2	1
CDC5L	ALYREF	1
DYNC1H1	CDC5L	1
CDC5L	TFIP11	1
CDC5L	LSM4	1
CDC5L	RBM17	1
RUVBL1	CDC5L	1
POLR2I	CDC5L	1
ARCN1	CDC5L	1
CDC40	CDC5L	1
CDC5L	NHP2L1	1
PPP2R1A	CDC5L	1
CDC5L	POLR2F	1
PSMC1	CDC5L	1
AQR	CDC5L	1
SNRNP27	CDC5L	1
SNRPD1	CDC5L	1
HNRNPU	CDC5L	1
KPNB1	CDC5L	1
PRPF38A	CDC5L	1
PABPN1	CDC5L	1
CCT3	RPL7A	1
RPLP2	RPL7A	1
RPN2	RPL7A	1
RPS3	RPL7A	1
ETF1	RPL7A	1
RPL7A	PSMC2	1
RPL7	RPL7A	1
EIF3G	RPL7A	1
RPL7A	RPL11	1
RPL7A	CCT4	1
RPL7A	EXOSC10	1
WDR12	RPL7A	1
RPL3	RPL7A	1
RPL7A	RPL27	1
CCT8	RPL7A	1
RPL7A	EIF3F	1
EIF3B	RPL7A	1
RPL7A	RPL31	1
RPL7A	RPL24	1
PSMC4	RPL7A	1
RPL4	RPL7A	1
RPL7A	RPL30	1
RPL7A	RPS24	1
RPS27A	RPL7A	1
RPL35	RPL7A	1
RPS15A	RPL7A	1
RPL7A	RPS6	1
EIF3D	RPL7A	1
RPL7A	RPS13	1
RPL7A	RPL36	1
QARS	RPL7A	1
RPL38	RPL7A	1
RPS9	RPL7A	1
CCT7	RPL7A	1
CCT6A	RPL7A	1
RPL7A	RPL37A	1
RPL7A	RPL35A	1
EIF3A	RPL7A	1
EIF4A3	RPL7A	1
RPL7A	RPL10A	1
RPL7A	NHP2L1	1
RPL5	RPL7A	1
PPP2R1A	RPL7A	1
RPL7A	FTSJ3	1
PSMC1	RPL7A	1
RPL7A	NPSR1	1
RPL7A	RPS20	1
RPL7A	RPLP0	1
RPL7A	RPL14	1
RPL12	RPL7A	1
RPL7A	RPS8	1
EEF2	RPL7A	1
RPL7A	RPL18	1
RPL19	RPL7A	1
RPL7A	NACA	1
DDX18	RPL7A	1
KPNB1	RPL7A	1
EIF5B	RPL7A	1
GAR1	RPL7A	1
RPL37	RPL7A	1
BRIX1	RPL7A	1
RPL7A	RPS19	1
RPL7A	RPS5	1
RPS11	RPL7A	1
PSMB2	PSMC2	1
PSMD11	PSMB2	1
PSMA6	PSMB2	1
PSMC4	PSMB2	1
PSMB2	PSMA1	1
USP39	PSMB2	1
VCP	PSMB2	1
PSMA2	PSMB2	1
RPN2	PSMB2	1
PSMA3	PSMB2	1
PSMB2	CCT4	1
PSMD1	PSMB2	1
PSMB2	PSMB3	1
PSMD7	PSMB2	1
RPS27A	PSMB2	1
PPP2R1A	PSMB2	1
PSMC1	PSMB2	1
NEDD8	PSMB2	1
PSMB2	SHFM1	1
RTP2	OR5C1	1
RTP1	OR5C1	1
RTP2	OR1N2	1
RTP1	OR1N2	1
SF3B5	SRSF3	1
HNRNPM	SRSF3	1
PRPF3	SRSF3	1
SRSF3	PRPF8	1
PRPF19	SRSF3	1
SRSF3	ERH	1
SF3B4	SRSF3	1
SF3B3	SRSF3	1
NUP54	SRSF3	1
SF3B2	SRSF3	1
SRSF3	DDX46	1
SRSF3	NXF1	1
U2AF2	SRSF3	1
POLR2D	SRSF3	1
NUDT21	SRSF3	1
PHF5A	SRSF3	1
SRSF3	ALYREF	1
PRPF31	SRSF3	1
COPA	SRSF3	1
SRSF3	TFIP11	1
NUP93	SRSF3	1
SRSF3	LSM4	1
SRSF3	RBM17	1
SFPQ	SRSF3	1
CDC5L	SRSF3	1
PAPOLA	SRSF3	1
USP39	SRSF3	1
SRSF3	EFTUD2	1
POLR2I	SRSF3	1
CDC40	SRSF3	1
EIF4A3	SRSF3	1
SRSF3	LSM6	1
NUP133	SRSF3	1
SRSF3	NHP2L1	1
NUP205	SRSF3	1
SRSF3	POLR2F	1
SNRNP200	SRSF3	1
AQR	SRSF3	1
SNRNP27	SRSF3	1
SF3A2	SRSF3	1
SNRPD1	SRSF3	1
HNRNPU	SRSF3	1
XAB2	SRSF3	1
SF3A1	SRSF3	1
PRPF38A	SRSF3	1
SRSF1	SRSF3	1
PABPN1	SRSF3	1
PRPF19	RPA2	1
POLR2D	RPA2	1
DDB1	RPA2	1
RPS27A	RPA2	1
RPA1	RPA2	1
POLR2I	RPA2	1
HIST1H2BA	RPA2	1
RPA2	POLR2F	1
SPO11	RPA2	1
AQR	RPA2	1
VCP	RPA2	1
PRUNE	RPA2	1
XAB2	RPA2	1
RPLP2	RPL10A	1
RPS3	RPL10A	1
RPL10A	PSMC2	1
RPL7	RPL10A	1
RPL10A	EXOSC10	1
WDR12	RPL10A	1
RPL3	RPL10A	1
RPL10A	RPL27	1
RPL7A	RPL10A	1
RPL10A	EIF3F	1
RPL10A	RPL31	1
RPL10A	RPL24	1
PSMC4	RPL10A	1
RPL4	RPL10A	1
RPL10A	RAN	1
RPS15A	RPL10A	1
EIF3D	RPL10A	1
RPL10A	RPS13	1
RPL10A	RPL36	1
QARS	RPL10A	1
RPL38	RPL10A	1
CCT7	RPL10A	1
RPL10A	RPL37A	1
RPL10A	EFTUD2	1
EIF4A3	RPL10A	1
RPL5	RPL10A	1
RPL10A	RPLP0	1
RPL10A	RPL14	1
RPL10A	RPS8	1
RPL10A	RPL18	1
EIF5B	RPL10A	1
RPL37	RPL10A	1
SDAD1	RPL10A	1
RPL10A	RPS19	1
RPL10A	RPS5	1
RPN2	RPL10A	1
ETF1	RPL10A	1
EIF3G	RPL10A	1
RPL10A	RPL11	1
RPL10A	CCT4	1
EIF3B	RPL10A	1
RPL10A	RPL30	1
RPL10A	RPS24	1
RPS27A	RPL10A	1
RPL35	RPL10A	1
RPL10A	RPS6	1
RPS9	RPL10A	1
RPL10A	RPL35A	1
EIF3A	RPL10A	1
RPL10A	NHP2L1	1
PPP2R1A	RPL10A	1
PSMC1	RPL10A	1
RPL10A	NPSR1	1
RPL10A	RPS20	1
RPL12	RPL10A	1
EEF2	RPL10A	1
RPL19	RPL10A	1
RPL10A	NACA	1
KPNB1	RPL10A	1
RPS11	RPL10A	1
F13B	MBL2	1
C8A	MBL2	1
SLC18A3	DNM2	1
RPS27A	SLC18A3	1
SLC32A1	SLC18A3	1
CHAT	SLC18A3	1
SLC18A3	CLTC	1
SLC17A6	SLC18A3	1
CCT3	RPL11	1
RPLP2	RPL11	1
RPN2	RPL11	1
RPS3	RPL11	1
PSMA3	RPL11	1
ETF1	RPL11	1
RPL11	PSMC2	1
RPL7	RPL11	1
EIF3G	RPL11	1
RPL11	CCT4	1
RPL11	EXOSC10	1
WDR12	RPL11	1
RPL3	RPL11	1
RPL11	RPL27	1
CCT8	RPL11	1
RPL7A	RPL11	1
RPL11	EIF3F	1
EIF3B	RPL11	1
RPL11	RPL31	1
RPL11	RPL24	1
PSMC4	RPL11	1
RPL4	RPL11	1
RPL11	RPL30	1
RPL11	RPS24	1
RPS27A	RPL11	1
RPL35	RPL11	1
RPS15A	RPL11	1
RPL11	RPS6	1
EIF3D	RPL11	1
RPL11	RPS13	1
RPL11	RPL36	1
QARS	RPL11	1
RPL38	RPL11	1
RPS9	RPL11	1
RPL11	GNL3	1
CCT7	RPL11	1
RPL11	RPL37A	1
RPL11	RPL35A	1
EIF3A	RPL11	1
RPL11	EFTUD2	1
EIF4A3	RPL11	1
RPL10A	RPL11	1
RPL11	NHP2L1	1
RPL5	RPL11	1
PPP2R1A	RPL11	1
PSMC1	RPL11	1
RPL11	NPSR1	1
NEDD8	RPL11	1
RPL11	RPS20	1
RPL11	RPLP0	1
RPL11	RPL14	1
RPL12	RPL11	1
RPL11	RPS8	1
EEF2	RPL11	1
RPL11	RPL18	1
RPL19	RPL11	1
RPL11	NACA	1
KPNB1	RPL11	1
EIF5B	RPL11	1
RPL37	RPL11	1
SDAD1	RPL11	1
TIMM10	RPL11	1
RPL11	RPS19	1
RPL11	RPS5	1
RPS11	RPL11	1
RTP2	OR13C3	1
RTP1	OR13C3	1
UBQLN3	TMEM225	1
CYP2C19	PLA2G2F	1
CYP2C19	PLA2G2E	1
TAS2R42	TAS1R2	1
GPR31	TAS1R2	1
TAS1R2	PDYN	1
SLC2A2	TAS1R2	1
HTR1A	TAS1R2	1
TAS1R2	TAS2R40	1
SSTR4	TAS1R2	1
TAS1R2	NMS	1
INSL5	TAS1R2	1
MTNR1B	TAS1R2	1
TAS1R2	TAS2R50	1
RXFP3	TAS1R2	1
GRM6	TAS1R2	1
CCL1	TAS1R2	1
TAS1R2	TAS2R39	1
TAS1R2	TAS2R1	1
TAS2R7	TAS1R2	1
TAS1R2	GRM4	1
TAS1R2	GCG	1
HRH3	TAS1R2	1
GALR3	TAS1R2	1
TAS1R2	TAS2R13	1
TAS2R9	TAS1R2	1
TAS2R16	TAS1R2	1
TAS1R2	TAS2R41	1
TAS2R8	TAS1R2	1
GALR1	TAS1R2	1
TAS1R2	DRD3	1
HTR5A	TAS1R2	1
TAS1R2	TAS2R43	1
TAS1R2	TAS2R46	1
TAS2R60	TAS1R2	1
BPIFA3	BPIFB3	1
BPIFB6	BPIFA3	1
BPIFA3	BPIFB3	1
BPIFA1	BPIFB3	1
OR5I1	BPIFB3	1
BPIFB3	OR2W1	1
RTP2	OR4D1	1
RTP1	OR4D1	1
DEFB123	DEFB126	1
DEFB118	DEFB123	1
DEFB129	DEFB123	1
DEFB123	DEFB127	1
DEFA5	DEFB123	1
PAX4	PTF1A	1
PRDM13	PTF1A	1
PTF1A	GCG	1
PTF1A	PDX1	1
RFX6	PTF1A	1
RBPJL	PTF1A	1
PTF1A	NKX2-2	1
DPRX	NANOGNB	1
TPRX1	DPRX	1
DPRX	RAX2	1
LBX1	DPRX	1
NPFFR1	NMS	1
TAS2R42	NMS	1
INSL5	NMS	1
MTNR1B	NMS	1
FFAR1	NMS	1
TAS2R16	NMS	1
NMS	TAS2R41	1
NMS	TAS2R50	1
TAS2R8	NMS	1
TAS2R7	NMS	1
GALR1	NMS	1
RXFP3	NMS	1
GPR31	NMS	1
GRM6	NMS	1
NMS	PDYN	1
CCL1	NMS	1
HTR1A	NMS	1
NMS	DRD3	1
NMS	GRM4	1
NMS	GCG	1
HTR5A	NMS	1
NMS	TAS2R43	1
HRH3	NMS	1
NMS	TAS2R39	1
NMS	TRHR	1
GHSR	NMS	1
GALR3	NMS	1
UTS2R	NMS	1
NMS	HCRTR2	1
TAS1R2	NMS	1
GPRC6A	NMS	1
GRM5	NMS	1
NMS	NPSR1	1
NMS	TAS2R13	1
NMS	TAS2R46	1
NMS	TAS2R40	1
CCKAR	NMS	1
SSTR4	NMS	1
TAS2R9	NMS	1
TAS2R60	NMS	1
NMS	TAS2R1	1
RPLP2	EXOSC10	1
RPL7	EXOSC10	1
RPL11	EXOSC10	1
WDR12	EXOSC10	1
DDX49	EXOSC10	1
RPL3	EXOSC10	1
EXOSC10	RPL27	1
EXOSC10	SUPT5H	1
WDR61	EXOSC10	1
EXOSC10	NXF1	1
RPL7A	EXOSC10	1
EXOSC10	RPL31	1
EXOSC10	RPL24	1
RPL4	EXOSC10	1
EXOSC10	RPL30	1
SUPV3L1	EXOSC10	1
RPL35	EXOSC10	1
EXOSC10	RPS6	1
AICDA	EXOSC10	1
EXOSC10	RPL36	1
RPL38	EXOSC10	1
HEATR1	EXOSC10	1
RPS9	EXOSC10	1
EXOSC10	RPL37A	1
CDC5L	EXOSC10	1
PAPOLA	EXOSC10	1
EXOSC10	RPL35A	1
RPL10A	EXOSC10	1
EXOSC10	NHP2L1	1
RPL5	EXOSC10	1
EXOSC10	FTSJ3	1
EXOSC10	RPLP0	1
EXOSC10	RPL14	1
RPL12	EXOSC10	1
EXOSC10	RPL18	1
RPL19	EXOSC10	1
KPNB1	EXOSC10	1
RPL37	EXOSC10	1
SDAD1	EXOSC10	1
PABPN1	EXOSC10	1
IL31	IL22	1
IL13	IL31	1
SLC2A2	NKX2-2	1
PAX4	NKX2-2	1
NKX2-2	INS	1
PTF1A	NKX2-2	1
VSX2	NKX2-2	1
NKX2-2	GCG	1
OTX2	NKX2-2	1
OLIG2	NKX2-2	1
RFX6	NKX2-2	1
OLIG3	NKX2-2	1
RTP2	OR11A1	1
RTP1	OR11A1	1
GPRC6A	OR11A1	1
RTP2	OR5V1	1
RTP1	OR5V1	1
RTP2	OR2J2	1
RTP1	OR2J2	1
RTP2	OR2W1	1
RTP1	OR2W1	1
BPIFB3	OR2W1	1
SLCO1B1	SLC22A6	1
SLC7A13	SLC22A6	1
PRPF3	PRPF18	1
PRPF18	PRPF8	1
PRPF31	PRPF18	1
PRPF18	TFIP11	1
PRPF18	LSM4	1
CDC5L	PRPF18	1
PRPF18	EFTUD2	1
CDC40	PRPF18	1
PRPF18	LSM6	1
SNRNP200	PRPF18	1
SNRPD1	PRPF18	1
XAB2	PRPF18	1
SF3A1	PRPF18	1
RPS27A	HAO1	1
RTP2	OR10A4	1
RTP1	OR10A4	1
RTP2	OR51B6	1
RTP1	OR51B6	1
RTP2	OR52A1	1
RTP1	OR52A1	1
RTP2	OR51T1	1
RTP1	OR51T1	1
RPLP2	RPS6	1
RPS3	RPS6	1
RPS6	PSMC2	1
RPL7	RPS6	1
EXOSC10	RPS6	1
WDR12	RPS6	1
DDX49	RPS6	1
RPL3	RPS6	1
RPS6	RPL27	1
RPL7A	RPS6	1
RPS6	EIF3F	1
RPS6	RPL31	1
RPS6	INS	1
RPS6	RPL24	1
PSMC4	RPS6	1
RPL4	RPS6	1
RPS15A	RPS6	1
EIF3D	RPS6	1
RPS6	RPS13	1
RPS6	RPL36	1
QARS	RPS6	1
RPL38	RPS6	1
RPS6	GNL3	1
CCT7	RPS6	1
RPS6	RPL37A	1
RPS6	EFTUD2	1
EIF4A3	RPS6	1
RPL5	RPS6	1
RPS6	FTSJ3	1
RPS6	RPLP0	1
RPS6	RPL14	1
RPS6	RPS8	1
RPS6	RPL18	1
EIF5B	RPS6	1
RPL37	RPS6	1
RPS6	RPS19	1
RPS6	RPS5	1
RPN2	RPS6	1
ETF1	RPS6	1
EIF3G	RPS6	1
RPL11	RPS6	1
RPS6	CCT4	1
EIF3B	RPS6	1
RPS6	RPL30	1
RPS6	RPS24	1
RPS27A	RPS6	1
RPL35	RPS6	1
RPS9	RPS6	1
HEATR1	RPS6	1
RPS6	RPL35A	1
EIF3A	RPS6	1
RPL10A	RPS6	1
RPS6	NHP2L1	1
PPP2R1A	RPS6	1
PSMC1	RPS6	1
RPS6	NPSR1	1
RPS6	RPS20	1
RPL12	RPS6	1
EEF2	RPS6	1
RPL19	RPS6	1
RPS6	NACA	1
DDX18	RPS6	1
GAR1	RPS6	1
RPS11	RPS6	1
MEP1A	CDX2	1
FGF4	CDX2	1
CDX2	GCG	1
T	CDX2	1
SLC2A2	PDX1	1
PDX1	INS	1
PTF1A	PDX1	1
IAPP	PDX1	1
PDX1	GCG	1
RFX6	PDX1	1
CRX	AIPL1	1
RD3	AIPL1	1
RPE65	AIPL1	1
RPLP2	NPSR1	1
RPS3	NPSR1	1
WDR12	NPSR1	1
RPL3	NPSR1	1
NPSR1	RPL27	1
GPR45	NPSR1	1
RPL7A	NPSR1	1
NPSR1	RPL31	1
NPSR1	RPL24	1
RPL4	NPSR1	1
RXFP2	NPSR1	1
RPS15A	NPSR1	1
NPSR1	RPS13	1
NPSR1	RPL36	1
RPL38	NPSR1	1
IAPP	NPSR1	1
TAAR8	NPSR1	1
NPSR1	RPL37A	1
NPSR1	GCG	1
RPL5	NPSR1	1
NPSR1	FTSJ3	1
MC3R	NPSR1	1
NPSR1	RPLP0	1
NPSR1	RPL14	1
NPFFR1	NPSR1	1
NPSR1	RPS8	1
NPSR1	RPL18	1
MC5R	NPSR1	1
NPSR1	HCRTR2	1
RPL37	NPSR1	1
SDAD1	NPSR1	1
